timestamp,id,name,symbol,slug,infinite_supply,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,last_updated,tvl_ratio,platform,self_reported_circulating_supply,self_reported_market_cap,minted_market_cap,tags,quote.USD.price,quote.USD.volume_24h,quote.USD.cex_volume_24h,quote.USD.dex_volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.slug,platform.name,platform.symbol,platform.token_address
2026-07-24 14:14:52.234572,4943.0,Dai,DAI,multi-collateral-dai,True,4647076141.403908,4647076141.403908,,2019-11-22T00:00:00.000Z,3771.0,18.0,2026-07-24T12:13:00.000Z,,,,,4645814711.81,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'xlayer-ecosystem', 'anubis-ecosystem']",0.999728554136587,36999206.08532215,380498.68195522,36618707.40336693,8.9008,-0.01416495,0.02457223,-0.00067896,0.01841871,0.01475044,0.00105226,4645814711.808358,0.21,4645814711.81,,2026-07-24T12:13:00.000Z,1027.0,ethereum,Ethereum,ETH,0x6b175474e89094c44da98b954eedeac495271d0f
2026-07-24 14:14:52.234572,1831.0,Bitcoin Cash,BCH,bitcoin-cash,False,20065618.75,20065618.75,21000000.0,2017-07-23T00:00:00.000Z,1173.0,19.0,2026-07-24T12:13:00.000Z,,,,,4214458923.51,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",210.03383827913677,99156900.45298763,99150381.01005036,6519.44293727,24.5452,-0.06412738,-2.88056617,-3.80429836,8.38311002,-39.87371805,-53.70321932,4214458923.5083146,0.1905,4410710603.86,,2026-07-24T12:13:00.000Z,,,,,
2026-07-24 14:14:52.234572,36148.0,World Liberty Financial USD,USD1,usd1,False,4152511634.4574523,4152511634.4574523,,2025-04-13T05:37:56.000Z,1229.0,20.0,2026-07-24T12:12:00.000Z,,,,,4147245638.11,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",0.9987318527162753,945485984.170863,908440889.5820392,37045094.58882382,38.4457,-0.01763356,-0.04325915,-0.02143601,-0.04610715,-0.02529719,-0.1001525,4147245638.1075797,0.1874,4147245638.11,,2026-07-24T12:12:00.000Z,1027.0,ethereum,Ethereum,ETH,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d
2026-07-24 14:15:52.400367,1.0,Bitcoin,BTC,bitcoin,False,20060671.0,20060671.0,21000000.0,2010-07-13T00:00:00.000Z,12673.0,1.0,2026-07-24T12:13:00.000Z,,,,,1304302117388.78,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",65017.870907148696,25248898846.298737,25222597102.047688,26301744.25104607,21.1729,0.08527455,-0.70370928,2.90889285,3.58939619,-15.8751587,-16.31842977,1304302117388.7815,58.9437,1365375289050.12,,2026-07-24T12:13:00.000Z,,,,,
2026-07-24 14:15:52.400367,1027.0,Ethereum,ETH,ethereum,True,120682712.41641597,120682712.41641597,,2015-08-07T00:00:00.000Z,12237.0,2.0,2026-07-24T12:15:00.000Z,,,,,227148625579.34,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'anubis-ecosystem', 'robinhood-ecosystem']",1882.1968866225031,10168853121.127851,10086081168.869558,82771952.25828858,6.8618,0.11429896,-2.11941651,2.59615478,12.33592198,-10.91535258,-18.73542834,227148625579.33704,10.2624,227148625579.34,,2026-07-24T12:15:00.000Z,,,,,
2026-07-24 14:15:52.400367,825.0,Tether USDt,USDT,tether,True,184156916986.16385,189106724037.45197,,2015-02-25T00:00:00.000Z,191306.0,3.0,2026-07-24T12:14:00.000Z,,,,,188945848269.79,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9991492858412122,52671153311.147354,51185837278.91704,1485316032.2303948,9.9693,-0.01990546,-0.04158882,0.0123633,0.05108724,0.0078863,-0.10085163,184000252089.445,8.3145,188945848269.79,,2026-07-24T12:14:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7
2026-07-24 14:15:52.400367,1839.0,BNB,BNB,bnb,False,133165746.73,133165746.73,133165747.53,2017-07-25T00:00:00.000Z,3316.0,4.0,2026-07-24T12:14:00.000Z,,,,,75361810543.83,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",565.9248898038686,926923477.1286902,904535131.8814894,22388345.24720059,-1.2858,-0.0062531,-0.62679622,0.38896883,-2.19638595,-14.66955169,-10.84303522,75361810543.82512,3.4054,75361810996.57,,2026-07-24T12:14:00.000Z,,,,,
2026-07-24 14:15:52.400367,3408.0,USDC,USDC,usd-coin,False,72978910168.95134,72978910168.95134,,2018-10-08T00:00:00.000Z,41807.0,5.0,2026-07-24T12:14:00.000Z,,,60901219650.23,60893319923.36113,72969443799.3,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",0.9998702862288433,10121027099.775463,8821074112.601246,1299952987.174201,8.7717,-0.01192857,-0.02101139,0.00449173,0.01412885,0.01162623,0.0023146,72969443799.29842,3.2967,72969443799.3,,2026-07-24T12:14:00.000Z,1027.0,ethereum,Ethereum,ETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2026-07-24 14:15:52.400367,52.0,XRP,XRP,xrp,False,62466503703.0,99985639695.0,100000000000.0,2013-08-04T00:00:00.000Z,1851.0,6.0,2026-07-24T12:14:00.000Z,,,,,110306263947.37,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",1.1032210653834686,1119851565.3439806,1119085983.41684,765581.92714068,19.5335,-0.16282901,-2.52666107,1.96288435,0.9162453,-18.65155518,-22.89235945,68914362766.00404,3.1135,110322106538.35,,2026-07-24T12:14:00.000Z,,,,,
2026-07-24 14:15:52.400367,5426.0,Solana,SOL,solana,True,582864861.9342287,630867516.9633151,,2020-04-10T00:00:00.000Z,1147.0,7.0,2026-07-24T12:13:00.000Z,,,525236893.3,39462356255.59538,47398648156.78,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",75.13249118442187,1634834440.7056592,1634763785.9039147,70654.80174455,4.4966,-0.29806734,-3.1602207,0.63855053,7.70945863,-12.37501232,-13.00922108,43792089100.982704,1.9795,47398648156.78,,2026-07-24T12:13:00.000Z,,,,,
2026-07-24 14:15:52.400367,1958.0,TRON,TRX,tron,True,94878859029.26059,94878859501.95769,,2017-09-13T00:00:00.000Z,1352.0,8.0,2026-07-24T12:14:00.000Z,,,94667886298.43,31345562905.13858,31415418418.78,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",0.33111083526598634,453596938.17195946,453511702.09180003,85236.0801594,21.2504,-0.10082271,1.20643038,2.6838831,0.04635953,-9.59612509,2.57034035,31415418262.26224,1.4197,31415418418.78,,2026-07-24T12:14:00.000Z,,,,,
2026-07-24 14:15:52.400367,32196.0,Hyperliquid,HYPE,hyperliquid,False,252727609.92386654,953084179.5974618,953084878.0666131,2024-07-15T10:14:50.000Z,293.0,9.0,2026-07-24T12:14:00.000Z,,,333931719.0,19486051544.293148,55615703429.74,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perpetuals']",58.35340111639155,347779764.79604334,300586962.95050603,47192801.84553728,-6.7157,-0.10874449,-1.58336612,-2.63728973,-6.54805586,-8.28833337,40.22834583,14747515595.074322,0.6663,55615744187.79,,2026-07-24T12:14:00.000Z,32196.0,hyperliquid,Hyperliquid,HYPE,0x0d01dc56dcaaca66ad901c959b4011ec
2026-07-24 14:15:52.400367,74.0,Dogecoin,DOGE,dogecoin,True,155202516383.70523,155202516383.70523,,2013-12-15T00:00:00.000Z,1456.0,10.0,2026-07-24T12:14:00.000Z,,,,,10776845478.74,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",0.06943731151948446,935440965.5238422,935072899.5943282,368065.92951386,87.4075,-0.5020757,-3.96114987,-3.36867771,-11.95896545,-32.4038962,-29.1030785,10776845478.74323,0.487,10776845478.74,,2026-07-24T12:14:00.000Z,,,,,
2026-07-24 14:15:52.400367,3957.0,UNUS SED LEO,LEO,unus-sed-leo,False,920129382.9,985239504.0,,2019-05-21T00:00:00.000Z,69.0,11.0,2026-07-24T12:15:00.000Z,,,,,9457160917.29,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",9.598844624986354,577348.47873668,577348.47873668,0.0,180.1111,-0.00767742,-1.31460841,-2.02376696,0.78517962,-4.55871513,-6.37315704,8832178981.341677,0.3991,9457160917.29,,2026-07-24T12:15:00.000Z,1027.0,ethereum,Ethereum,ETH,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3
2026-07-24 14:15:52.400367,1437.0,Zcash,ZEC,zcash,False,16786844.4155448,16786844.4155448,21000000.0,2016-10-29T00:00:00.000Z,630.0,12.0,2026-07-24T12:14:00.000Z,,,,,8420541311.53,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",501.6154974147719,401417795.71848875,369790256.03603405,31627539.68245483,13.2469,0.31877744,-2.93831008,-6.07142479,19.67280197,-25.47728397,40.33296102,8420541311.527891,0.3805,10533925445.71,,2026-07-24T12:14:00.000Z,,,,,
2026-07-24 14:15:52.400367,328.0,Monero,XMR,monero,True,18782099.14058,18782099.14058,,2014-05-21T00:00:00.000Z,372.0,13.0,2026-07-24T12:14:00.000Z,,,,,6600669781.82,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",351.43408265554365,101389724.50207634,101389724.50207634,0.0,48.006,-0.2578214,1.33764967,8.51301218,8.32072232,-9.08231155,-5.19726346,6600669781.8152075,0.2983,6600669781.82,,2026-07-24T12:14:00.000Z,,,,,
2026-07-24 14:15:52.400367,1975.0,Chainlink,LINK,chainlink,False,748099970.424884,1000000000.0,1000000000.0,2017-09-20T00:00:00.000Z,2259.0,14.0,2026-07-24T12:14:00.000Z,,,,,8451744183.94,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022', 'megaeth-ecosystem', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'robinhood-ecosystem']",8.451744183943557,190304379.57428166,185233058.73244998,5071320.84183168,-4.4703,-0.13388146,-1.99348177,3.27561204,10.97466683,-11.30874888,-9.98690751,6322749574.04686,0.2857,8451744183.94,,2026-07-24T12:14:00.000Z,1027.0,ethereum,Ethereum,ETH,0x514910771af9ca656af840dff83e8264ecf986ca
2026-07-24 14:15:52.400367,512.0,Stellar,XLM,stellar,False,34174900114.233486,50001786839.912476,50001806812.0,2014-08-05T00:00:00.000Z,827.0,15.0,2026-07-24T12:15:00.000Z,,,31531408660.0,5753647680.78094,9124002926.37,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",0.18247353750737694,124955779.02895705,124804745.17604707,151033.85291,-12.0844,-0.01423296,-1.18207124,-0.67100422,-4.86674527,21.03289483,5.91634879,6236014917.805445,0.2817,9124006570.75,,2026-07-24T12:15:00.000Z,,,,,
2026-07-24 14:15:52.400367,2010.0,Cardano,ADA,cardano,False,36489899411.97189,44993202652.386566,45000000000.0,2017-10-01T00:00:00.000Z,1718.0,16.0,2026-07-24T12:14:00.000Z,,,37997904336.0,6315155530.553108,7477756406.12,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",0.16619746906857702,234003858.69473484,233140080.6107279,863778.084007,-15.5534,-0.12815814,-4.81626323,3.53033778,12.14390353,-32.0425673,-33.98891304,6064528928.836686,0.2741,7478886108.09,,2026-07-24T12:14:00.000Z,,,,,
2026-07-24 14:15:52.400367,37263.0,Canton,CC,canton-network,True,39145141881.92199,39145141881.92199,,2025-07-08T04:07:45.000Z,108.0,17.0,2026-07-24T12:14:00.000Z,,,39145141881.92,4682280383.776957,4682280383.78,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",0.11961332003600594,12485906.92671511,10414103.86127728,2071803.06543783,6.8841,-0.38401631,-0.51261998,-7.77594405,-20.47902333,-27.7144921,-21.24399727,4682280383.777194,0.2116,4682280383.78,,2026-07-24T12:14:00.000Z,,,,,
2026-07-24 14:15:52.400367,4943.0,Dai,DAI,multi-collateral-dai,True,4647076141.403908,4647076141.403908,,2019-11-22T00:00:00.000Z,3771.0,18.0,2026-07-24T12:15:00.000Z,,,,,4646298841.37,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'xlayer-ecosystem', 'anubis-ecosystem']",0.999832733526909,36995728.56312658,380477.45118384,36615251.11194273,9.0575,-0.0072006,0.03460294,0.019236,0.0279753,0.02328786,0.0132126,4646298841.36755,0.21,4646298841.37,,2026-07-24T12:15:00.000Z,1027.0,ethereum,Ethereum,ETH,0x6b175474e89094c44da98b954eedeac495271d0f
2026-07-24 14:15:52.400367,1831.0,Bitcoin Cash,BCH,bitcoin-cash,False,20065618.75,20065618.75,21000000.0,2017-07-23T00:00:00.000Z,1173.0,19.0,2026-07-24T12:14:00.000Z,,,,,4214365541.59,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",210.0291844521197,99157156.12799245,99150636.68505518,6519.44293727,24.5465,-0.07924784,-2.88915525,-3.8096945,8.38616049,-39.87848014,-53.70504471,4214365541.5896616,0.1904,4410612873.49,,2026-07-24T12:14:00.000Z,,,,,
2026-07-24 14:15:52.400367,36148.0,World Liberty Financial USD,USD1,usd1,False,4152511634.4574523,4152511634.4574523,,2025-04-13T05:37:56.000Z,1229.0,20.0,2026-07-24T12:14:00.000Z,,,,,4147136088.41,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",0.998705471164327,946627558.89794,909597798.5233417,37029760.37459846,38.5828,-0.02355708,-0.04298522,-0.02175525,-0.05063496,-0.02473436,-0.10197243,4147136088.4061794,0.1874,4147136088.41,,2026-07-24T12:14:00.000Z,1027.0,ethereum,Ethereum,ETH,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d
2026-07-24 14:13:52.062766,1.0,Bitcoin,BTC,bitcoin,False,20060671.0,20060671.0,21000000.0,2010-07-13T00:00:00.000Z,12673.0,1.0,2026-07-24T12:11:00.000Z,,,,,1304418696870.69,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",65023.682252238126,25232536680.27318,25205589521.772884,26947158.50029257,17.6225,0.13576864,-0.63588891,2.87160847,3.50778579,-15.84888951,-16.31355789,1304418696870.688,58.949,1365497327297.0,,2026-07-24T12:11:00.000Z,,,,,
2026-07-24 14:13:52.062766,1027.0,Ethereum,ETH,ethereum,True,120682712.41641597,120682712.41641597,,2015-08-07T00:00:00.000Z,12237.0,2.0,2026-07-24T12:12:00.000Z,,,,,227234321577.5,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'anubis-ecosystem', 'robinhood-ecosystem']",1882.9069800273403,10027928519.344982,9944944352.016,82984167.32898174,5.4492,0.15556796,-2.05783738,2.58720814,12.2863634,-10.88731718,-18.69575832,227234321577.5018,10.2727,227234321577.5,,2026-07-24T12:12:00.000Z,,,,,
2026-07-24 14:13:52.062766,825.0,Tether USDt,USDT,tether,True,184156916986.16385,189106724037.45197,,2015-02-25T00:00:00.000Z,191306.0,3.0,2026-07-24T12:12:00.000Z,,,,,188947538098.23,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9991582216865328,52532721606.39046,51044679656.634056,1488041949.7564476,8.3101,-0.01114318,-0.03300698,0.01271329,0.04732049,0.00756009,-0.09541341,184001897687.16992,8.3173,188947538098.23,,2026-07-24T12:12:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7
2026-07-24 14:13:52.062766,1839.0,BNB,BNB,bnb,False,133165746.73,133165746.73,133165747.53,2017-07-25T00:00:00.000Z,3316.0,4.0,2026-07-24T12:13:00.000Z,,,,,75367791945.5,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",565.969806772567,926973415.8464906,904630232.1726644,22343183.67382631,-1.2721,-0.00222788,-0.61670541,0.40451729,-2.19040572,-14.59486329,-10.84006192,75367791945.5027,3.4068,75367792398.28,,2026-07-24T12:13:00.000Z,,,,,
